ID,e_city_id,s_city_id,NOMBORIGEN,EMP07_1,EMP07_2,EMP07_3,EMP07_4,EMP07_5,EMP07_6,EMP07_7,EMP07_8,EMP07_9,EMP07_10,TOTAL_PERSONAS,s_lon,s_lat,e_lon,e_lat,Region_origen,Region_destino,Flujo_Migratorio
1196,10205,61307,61307. Dpto. Cajamarca   Prov. Santa Cruz   Dist. Pulan,-,-,-,-,-,-,-,-,1,-,1,-78.92121278,-6.74627688,-78.38959355,-4.99133149,SIERRA,SELVA,SIERRA-SELVA
1198,10205,10104,10104. Dpto. Amazonas   Prov. Chachapoyas   Dist. Cheto,-,-,-,-,-,1,-,-,-,-,1,-77.6771663,-6.29796981,-78.38959355,-4.99133149,SIERRA,SELVA,SIERRA-SELVA
1204,10205,10102,10102. Dpto. Amazonas   Prov. Chachapoyas   Dist. Asuncion,-,-,-,-,-,1,-,-,-,-,1,-77.74320089,-5.99613485,-78.38959355,-4.99133149,SIERRA,SELVA,SIERRA-SELVA
1205,10205,60101,60101. Dpto. Cajamarca   Prov. Cajamarca   Dist. Cajamarca,-,1,-,1,1,1,-,-,-,-,4,-78.56108812,-7.07751247,-78.38959355,-4.99133149,SIERRA,SELVA,SIERRA-SELVA
1222,10205,60613,60613. Dpto. Cajamarca   Prov. Cutervo   Dist. Santo Tomas,-,-,-,-,-,2,-,-,-,-,2,-78.67764662,-6.11859833,-78.38959355,-4.99133149,SIERRA,SELVA,SIERRA-SELVA
1225,10205,60410,60410. Dpto. Cajamarca   Prov. Chota   Dist. Lajas,-,-,-,-,-,-,1,-,-,-,1,-78.72747755,-6.57432234,-78.38959355,-4.99133149,SIERRA,SELVA,SIERRA-SELVA
1229,10205,200304,200304. Dpto. Piura   Prov. Huancabamba   Dist. Huarmaca,-,-,-,-,1,-,-,-,1,-,2,-79.56099334,-5.69472861,-78.38959355,-4.99133149,SIERRA,SELVA,SIERRA-SELVA
1243,10205,40109,40109. Dpto. Arequipa   Prov. Arequipa   Dist. Mariano Melgar,-,2,-,-,-,-,-,-,-,-,2,-71.46287666,-16.37538375,-78.38959355,-4.99133149,SIERRA,SELVA,SIERRA-SELVA
1247,10205,60301,60301. Dpto. Cajamarca   Prov. Celendin   Dist. Celendin,-,-,-,-,-,-,-,-,1,-,1,-78.1176114,-6.77519803,-78.38959355,-4.99133149,SIERRA,SELVA,SIERRA-SELVA
1249,10205,60601,60601. Dpto. Cajamarca   Prov. Cutervo   Dist. Cutervo,-,-,-,2,-,2,-,-,1,-,5,-78.83296121,-6.38002946,-78.38959355,-4.99133149,SIERRA,SELVA,SIERRA-SELVA
1251,10205,60401,60401. Dpto. Cajamarca   Prov. Chota   Dist. Chota,-,1,-,-,-,2,-,-,-,-,3,-78.64262591,-6.56002952,-78.38959355,-4.99133149,SIERRA,SELVA,SIERRA-SELVA
1256,10205,130901,130901. Dpto. La Libertad   Prov. Sanchez CarriÃ³n   Dist. Huamachuco,-,-,-,-,-,-,-,1,-,-,1,-78.04607931,-7.82673307,-78.38959355,-4.99133149,SIERRA,SELVA,SIERRA-SELVA
1340,10303,210204,210204. Dpto. Puno   Prov. Azangaro   Dist. Asillo,-,-,-,-,-,-,1,-,-,-,1,-70.35381907,-14.74080558,-77.93036412,-6.00779617,SIERRA,SELVA,SIERRA-SELVA
1343,10303,10518,10518. Dpto. Amazonas   Prov. Luya   Dist. San JerÃ³nimo,-,-,-,-,-,-,-,-,1,-,1,-78.04577846,-6.00460953,-77.93036412,-6.00779617,SIERRA,SELVA,SIERRA-SELVA
1344,10303,10515,10515. Dpto. Amazonas   Prov. Luya   Dist. Providencia,-,-,-,-,-,-,-,-,1,-,1,-78.29184709,-6.30756495,-77.93036412,-6.00779617,SIERRA,SELVA,SIERRA-SELVA
1347,10303,10102,10102. Dpto. Amazonas   Prov. Chachapoyas   Dist. Asuncion,-,-,1,-,-,-,-,-,-,-,1,-77.74320089,-5.99613485,-77.93036412,-6.00779617,SIERRA,SELVA,SIERRA-SELVA
1348,10303,10509,10509. Dpto. Amazonas   Prov. Luya   Dist. Luya,-,-,-,-,-,-,-,-,1,-,1,-77.98118693,-6.17185354,-77.93036412,-6.00779617,SIERRA,SELVA,SIERRA-SELVA
1349,10303,10101,10101. Dpto. Amazonas   Prov. Chachapoyas   Dist. Chachapoyas,-,-,-,1,-,1,-,-,-,1,3,-77.85649173,-6.24773573,-77.93036412,-6.00779617,SIERRA,SELVA,SIERRA-SELVA
1351,10303,50101,50101. Dpto. Ayacucho   Prov. Huamanga   Dist. Ayacucho,-,-,-,-,-,-,-,1,-,-,1,-74.25197809,-13.13475583,-77.93036412,-6.00779617,SIERRA,SELVA,SIERRA-SELVA
1353,10303,40101,40101. Dpto. Arequipa   Prov. Arequipa   Dist. Arequipa,-,-,-,-,-,-,1,-,-,-,1,-71.53845959,-16.40665825,-77.93036412,-6.00779617,SIERRA,SELVA,SIERRA-SELVA
1379,10305,10504,10504. Dpto. Amazonas   Prov. Luya   Dist. Colcamar,-,-,-,-,-,1,-,-,4,-,5,-78.01063484,-6.31002679,-77.9147927,-5.91114536,SIERRA,SELVA,SIERRA-SELVA
1380,10305,10101,10101. Dpto. Amazonas   Prov. Chachapoyas   Dist. Chachapoyas,-,-,-,2,-,1,-,-,-,-,3,-77.85649173,-6.24773573,-77.9147927,-5.91114536,SIERRA,SELVA,SIERRA-SELVA
1385,10305,10110,10110. Dpto. Amazonas   Prov. Chachapoyas   Dist. Leimebamba,-,-,-,-,-,-,-,-,1,-,1,-77.79870797,-6.80890011,-77.9147927,-5.91114536,SIERRA,SELVA,SIERRA-SELVA
1386,10305,10521,10521. Dpto. Amazonas   Prov. Luya   Dist. Santo Tomas,-,-,-,-,-,1,-,-,-,-,1,-77.89247685,-6.56905877,-77.9147927,-5.91114536,SIERRA,SELVA,SIERRA-SELVA
1388,10305,10306,10306. Dpto. Amazonas   Prov. Bongara   Dist. Florida,-,-,-,-,-,2,-,-,-,-,2,-77.95920163,-5.8236045,-77.9147927,-5.91114536,SIERRA,SELVA,SIERRA-SELVA
1389,10305,10501,10501. Dpto. Amazonas   Prov. Luya   Dist. Lamud,-,-,-,-,-,1,-,-,-,-,1,-77.94356133,-6.11988967,-77.9147927,-5.91114536,SIERRA,SELVA,SIERRA-SELVA
1391,10305,10509,10509. Dpto. Amazonas   Prov. Luya   Dist. Luya,-,-,-,-,-,2,-,-,-,-,2,-77.98118693,-6.17185354,-77.9147927,-5.91114536,SIERRA,SELVA,SIERRA-SELVA
1392,10305,10301,10301. Dpto. Amazonas   Prov. Bongara   Dist. Jumbilla,-,-,-,-,-,1,-,-,-,-,1,-77.82565935,-5.95173997,-77.9147927,-5.91114536,SIERRA,SELVA,SIERRA-SELVA
1393,10305,10302,10302. Dpto. Amazonas   Prov. Bongara   Dist. Chisquilla,-,-,-,-,-,1,-,-,-,-,1,-77.72579525,-5.89484724,-77.9147927,-5.91114536,SIERRA,SELVA,SIERRA-SELVA
1528,10307,210705,210705. Dpto. Puno   Prov. Lampa   Dist. Ocuviri,-,-,-,-,-,-,-,-,-,1,1,-70.85010521,-15.18291747,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1530,10307,10107,10107. Dpto. Amazonas   Prov. Chachapoyas   Dist. Granada,-,-,-,-,-,1,-,-,-,-,1,-77.57591628,-6.1004935,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1532,10307,10118,10118. Dpto. Amazonas   Prov. Chachapoyas   Dist. San Francisco de Daguas,-,-,-,-,-,-,-,-,1,-,1,-77.73357548,-6.23223589,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1534,10307,10507,10507. Dpto. Amazonas   Prov. Luya   Dist. Longuita,-,-,-,-,-,2,-,-,-,-,2,-78.00480912,-6.40730534,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1535,10307,10113,10113. Dpto. Amazonas   Prov. Chachapoyas   Dist. Mariscal Castilla,-,-,-,-,-,-,-,-,1,-,1,-77.76999538,-6.57890695,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1536,10307,10117,10117. Dpto. Amazonas   Prov. Chachapoyas   Dist. Quinjalca,-,1,-,-,-,-,-,-,-,-,1,-77.68550398,-6.108138,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1537,10307,10509,10509. Dpto. Amazonas   Prov. Luya   Dist. Luya,-,-,1,-,-,8,1,-,1,1,12,-77.98118693,-6.17185354,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1540,10307,210101,210101. Dpto. Puno   Prov. Puno   Dist. Puno,-,-,1,-,-,-,-,-,-,-,1,-70.06367703,-15.9050032,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1546,10307,10512,10512. Dpto. Amazonas   Prov. Luya   Dist. Ocalli,-,1,-,-,-,1,-,-,-,-,2,-78.21685817,-6.22180639,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1547,10307,40110,40110. Dpto. Arequipa   Prov. Arequipa   Dist. Miraflores,-,-,-,-,-,-,-,1,-,-,1,-71.47127872,-16.35646859,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1552,10307,120101,120101. Dpto. Junin   Prov. Huancayo   Dist. Huancayo,-,-,1,-,-,-,-,2,-,-,3,-75.07127978,-11.99332312,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1554,10307,10119,10119. Dpto. Amazonas   Prov. Chachapoyas   Dist. San Isidro de Maino,-,-,-,-,1,-,-,-,-,-,1,-77.82256701,-6.35442045,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1556,10307,10521,10521. Dpto. Amazonas   Prov. Luya   Dist. Santo Tomas,-,-,-,-,-,1,1,2,-,-,4,-77.89247685,-6.56905877,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1560,10307,10501,10501. Dpto. Amazonas   Prov. Luya   Dist. Lamud,-,-,-,-,1,1,-,-,2,-,4,-77.94356133,-6.11988967,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1562,10307,190105,190105. Dpto. Pasco   Prov. Pasco   Dist. Ninacaca,-,-,-,-,-,-,-,1,-,-,1,-76.06012681,-10.79201549,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1563,10307,10505,10505. Dpto. Amazonas   Prov. Luya   Dist. Conila,-,-,-,-,-,1,-,-,-,-,1,-78.19119173,-6.12653871,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1565,10307,10503,10503. Dpto. Amazonas   Prov. Luya   Dist. Cocabamba,-,-,-,-,-,2,-,-,-,1,3,-78.01556217,-6.62720664,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1566,10307,200304,200304. Dpto. Piura   Prov. Huancabamba   Dist. Huarmaca,-,-,-,-,-,-,-,1,-,1,2,-79.56099334,-5.69472861,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1567,10307,60601,60601. Dpto. Cajamarca   Prov. Cutervo   Dist. Cutervo,-,-,-,-,-,1,-,-,1,-,2,-78.83296121,-6.38002946,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1573,10307,10103,10103. Dpto. Amazonas   Prov. Chachapoyas   Dist. Balsas,-,-,-,-,-,-,-,-,1,-,1,-77.94942154,-6.80783944,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1576,10307,60701,60701. Dpto. Cajamarca   Prov. Hualgayoc   Dist. Bambamarca,-,-,-,-,1,-,-,1,-,-,2,-78.47951208,-6.69309603,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1578,10307,60301,60301. Dpto. Cajamarca   Prov. Celendin   Dist. Celendin,-,-,-,-,-,-,1,-,2,-,3,-78.1176114,-6.77519803,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1580,10307,10518,10518. Dpto. Amazonas   Prov. Luya   Dist. San JerÃ³nimo,-,-,-,-,-,1,-,-,4,-,5,-78.04577846,-6.00460953,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1582,10307,40507,40507. Dpto. Arequipa   Prov. Caylloma   Dist. Huambo,-,-,-,-,-,-,-,1,-,-,1,-72.16048313,-15.79625025,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1585,10307,210504,210504. Dpto. Puno   Prov. El Collao   Dist. Santa Rosa,-,-,-,-,-,-,-,1,-,-,1,-69.85519743,-16.83579214,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1592,10307,10120,10120. Dpto. Amazonas   Prov. Chachapoyas   Dist. Soloco,-,1,-,-,2,-,-,-,-,-,3,-77.74635489,-6.30911013,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1596,10307,60401,60401. Dpto. Cajamarca   Prov. Chota   Dist. Chota,-,1,-,-,-,-,-,-,-,-,1,-78.64262591,-6.56002952,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1598,10307,60407,60407. Dpto. Cajamarca   Prov. Chota   Dist. Cochabamba,-,-,-,-,-,-,-,-,1,-,1,-78.85188438,-6.48315304,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1601,10307,10523,10523. Dpto. Amazonas   Prov. Luya   Dist. Trita,-,-,-,-,1,1,-,-,-,-,2,-77.98113841,-6.15647232,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1602,10307,120701,120701. Dpto. Junin   Prov. Tarma   Dist. Tarma,-,-,-,-,2,-,-,-,-,-,2,-75.75876931,-11.45555677,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1603,10307,10304,10304. Dpto. Amazonas   Prov. Bongara   Dist. Corosha,-,-,-,-,-,-,1,1,1,-,3,-77.81072418,-5.81751871,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1604,10307,10112,10112. Dpto. Amazonas   Prov. Chachapoyas   Dist. Magdalena,-,-,-,-,-,2,-,-,1,1,4,-77.82381754,-6.42056417,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1605,10307,10513,10513. Dpto. Amazonas   Prov. Luya   Dist. Ocumal,-,1,1,-,1,1,-,-,-,-,4,-78.16399269,-6.3457912,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1607,10307,10102,10102. Dpto. Amazonas   Prov. Chachapoyas   Dist. Asuncion,-,-,-,-,-,-,-,1,1,-,2,-77.74320089,-5.99613485,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1613,10307,10522,10522. Dpto. Amazonas   Prov. Luya   Dist. Tingo,-,-,-,-,-,-,-,-,1,-,1,-77.94352619,-6.38686437,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1617,10307,61105,61105. Dpto. Cajamarca   Prov. San Miguel   Dist. El Prado,-,-,-,-,-,1,-,-,-,-,1,-79.00331688,-7.0380424,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1618,10307,10110,10110. Dpto. Amazonas   Prov. Chachapoyas   Dist. Leimebamba,-,1,-,-,2,-,-,1,-,1,5,-77.79870797,-6.80890011,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1619,10307,60613,60613. Dpto. Cajamarca   Prov. Cutervo   Dist. Santo Tomas,-,-,-,-,1,-,-,-,1,-,2,-78.67764662,-6.11859833,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1620,10307,10506,10506. Dpto. Amazonas   Prov. Luya   Dist. Inguilpata,-,-,-,-,-,1,-,-,-,-,1,-78.02857351,-6.24809798,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1624,10307,150732,150732. Dpto. Lima   Prov. Huarochiri   Dist. Surco,-,1,-,-,-,-,-,1,-,-,2,-76.44535866,-11.8771124,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1630,10307,40112,40112. Dpto. Arequipa   Prov. Arequipa   Dist. Paucarpata,-,-,-,-,-,-,-,-,-,1,1,-71.4779991,-16.42007007,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1632,10307,60412,60412. Dpto. Cajamarca   Prov. Chota   Dist. Miracosta,-,-,-,-,-,-,-,-,1,-,1,-79.30261743,-6.35776102,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1633,10307,10504,10504. Dpto. Amazonas   Prov. Luya   Dist. Colcamar,-,1,-,-,-,-,1,-,-,-,2,-78.01063484,-6.31002679,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1635,10307,60101,60101. Dpto. Cajamarca   Prov. Cajamarca   Dist. Cajamarca,-,2,-,-,1,-,-,1,3,-,7,-78.56108812,-7.07751247,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1637,10307,10517,10517. Dpto. Amazonas   Prov. Luya   Dist. San Francisco Del Yeso,-,-,-,-,-,-,-,-,1,-,1,-77.85952398,-6.65901614,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1639,10307,60308,60308. Dpto. Cajamarca   Prov. Celendin   Dist. Oxamarca,-,-,-,-,-,1,-,-,1,-,2,-78.06136768,-7.05934966,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1642,10307,21014,21014. Dpto. Ancash   Prov. Huari   Dist. San Marcos,-,-,1,-,-,-,-,-,-,-,1,-77.09189672,-9.62815173,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1643,10307,120215,120215. Dpto. Junin   Prov. Concepcion   Dist. Santa Rosa de Ocopa,-,1,-,-,1,-,-,-,-,-,2,-75.30684677,-11.86993056,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1646,10307,10306,10306. Dpto. Amazonas   Prov. Bongara   Dist. Florida,1,-,-,-,1,6,2,2,5,2,19,-77.95920163,-5.8236045,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1649,10307,61311,61311. Dpto. Cajamarca   Prov. Santa Cruz   Dist. Yauyucan,-,-,-,-,-,1,-,-,-,-,1,-78.84931128,-6.68287505,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1652,10307,100803,100803. Dpto. Huanuco   Prov. Pachitea   Dist. Molino,-,-,-,-,-,-,-,1,-,-,1,-76.05807728,-9.99639138,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1654,10307,60402,60402. Dpto. Cajamarca   Prov. Chota   Dist. Anguia,-,-,-,-,1,-,-,-,-,-,1,-78.5751987,-6.33807918,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1657,10307,10516,10516. Dpto. Amazonas   Prov. Luya   Dist. San Cristobal,-,-,-,-,-,1,-,-,3,-,4,-77.96340963,-6.08415657,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1659,10307,10301,10301. Dpto. Amazonas   Prov. Bongara   Dist. Jumbilla,-,1,1,-,1,1,-,-,1,-,5,-77.82565935,-5.95173997,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1660,10307,90108,90108. Dpto. Huancavelica   Prov. Huancavelica   Dist. Izcuchaca,-,-,-,-,-,-,-,-,1,-,1,-75.0135552,-12.49634474,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1662,10307,60408,60408. Dpto. Cajamarca   Prov. Chota   Dist. Conchan,-,-,-,-,-,1,-,-,-,-,1,-78.60245063,-6.47060842,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1666,10307,10109,10109. Dpto. Amazonas   Prov. Chachapoyas   Dist. La Jalca,-,-,-,1,1,4,-,-,1,3,10,-77.7844,-6.50359609,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1667,10307,10508,10508. Dpto. Amazonas   Prov. Luya   Dist. Lonya Chico,-,1,-,-,-,2,2,-,-,-,5,-78.01237582,-6.20744075,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1668,10307,10105,10105. Dpto. Amazonas   Prov. Chachapoyas   Dist. Chiliquin,-,-,-,-,-,2,-,-,-,2,4,-77.75586807,-6.07820669,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1669,10307,10101,10101. Dpto. Amazonas   Prov. Chachapoyas   Dist. Chachapoyas,-,12,4,-,7,6,1,5,9,4,48,-77.85649173,-6.24773573,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1672,10307,21205,21205. Dpto. Ancash   Prov. Huaylas   Dist. Mato,-,-,1,-,-,-,-,-,-,-,1,-77.8909654,-8.9580281,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1676,10307,10514,10514. Dpto. Amazonas   Prov. Luya   Dist. Pisuquia,-,-,-,-,-,3,-,-,9,1,13,-78.08625897,-6.47473052,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1681,10307,60614,60614. Dpto. Cajamarca   Prov. Cutervo   Dist. Socota,-,1,-,-,-,2,-,-,2,-,5,-78.69685794,-6.28747259,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1684,10307,50101,50101. Dpto. Ayacucho   Prov. Huamanga   Dist. Ayacucho,-,1,-,-,-,-,-,2,-,2,5,-74.25197809,-13.13475583,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1685,10307,60108,60108. Dpto. Cajamarca   Prov. Cajamarca   Dist. Los BaÃ±os Del Inca,-,-,-,-,-,-,-,-,-,1,1,-78.45597288,-7.09012347,-78.02343195,-5.94537414,SIERRA,SELVA,SIERRA-SELVA
1698,10309,10104,10104. Dpto. Amazonas   Prov. Chachapoyas   Dist. Cheto,-,-,-,-,-,-,-,1,-,-,1,-77.6771663,-6.29796981,-77.87905933,-5.99638876,SIERRA,SELVA,SIERRA-SELVA
1700,10309,10520,10520. Dpto. Amazonas   Prov. Luya   Dist. Santa Catalina,-,-,-,-,-,-,-,-,1,-,1,-78.09351308,-6.05696957,-77.87905933,-5.99638876,SIERRA,SELVA,SIERRA-SELVA
1701,10309,10523,10523. Dpto. Amazonas   Prov. Luya   Dist. Trita,-,-,-,-,-,1,-,-,-,-,1,-77.98113841,-6.15647232,-77.87905933,-5.99638876,SIERRA,SELVA,SIERRA-SELVA
1704,10309,10514,10514. Dpto. Amazonas   Prov. Luya   Dist. Pisuquia,-,-,-,-,-,1,-,-,-,-,1,-78.08625897,-6.47473052,-77.87905933,-5.99638876,SIERRA,SELVA,SIERRA-SELVA
1705,10309,10101,10101. Dpto. Amazonas   Prov. Chachapoyas   Dist. Chachapoyas,-,1,-,1,-,-,-,-,-,-,2,-77.85649173,-6.24773573,-77.87905933,-5.99638876,SIERRA,SELVA,SIERRA-SELVA
1706,10309,10117,10117. Dpto. Amazonas   Prov. Chachapoyas   Dist. Quinjalca,-,-,-,-,-,1,-,-,-,-,1,-77.68550398,-6.108138,-77.87905933,-5.99638876,SIERRA,SELVA,SIERRA-SELVA
1708,10310,10112,10112. Dpto. Amazonas   Prov. Chachapoyas   Dist. Magdalena,-,-,-,-,-,-,-,-,2,-,2,-77.82381754,-6.42056417,-78.05208928,-5.88374694,SIERRA,SELVA,SIERRA-SELVA
1711,10310,10101,10101. Dpto. Amazonas   Prov. Chachapoyas   Dist. Chachapoyas,1,1,1,-,-,3,-,-,5,-,11,-77.85649173,-6.24773573,-78.05208928,-5.88374694,SIERRA,SELVA,SIERRA-SELVA
1712,10310,130901,130901. Dpto. La Libertad   Prov. Sanchez CarriÃ³n   Dist. Huamachuco,-,-,-,-,1,-,1,-,1,-,3,-78.04607931,-7.82673307,-78.05208928,-5.88374694,SIERRA,SELVA,SIERRA-SELVA
1713,10310,120101,120101. Dpto. Junin   Prov. Huancayo   Dist. Huancayo,-,-,-,-,-,-,3,-,2,-,5,-75.07127978,-11.99332312,-78.05208928,-5.88374694,SIERRA,SELVA,SIERRA-SELVA
1714,10310,60303,60303. Dpto. Cajamarca   Prov. Celendin   Dist. Cortegana,-,-,-,-,-,1,-,-,4,-,5,-78.28552399,-6.48769433,-78.05208928,-5.88374694,SIERRA,SELVA,SIERRA-SELVA
1715,10310,10523,10523. Dpto. Amazonas   Prov. Luya   Dist. Trita,-,-,-,-,-,-,-,-,1,-,1,-77.98113841,-6.15647232,-78.05208928,-5.88374694,SIERRA,SELVA,SIERRA-SELVA
1720,10310,10109,10109. Dpto. Amazonas   Prov. Chachapoyas   Dist. La Jalca,-,-,-,-,-,1,-,-,1,-,2,-77.7844,-6.50359609,-78.05208928,-5.88374694,SIERRA,SELVA,SIERRA-SELVA
1722,10310,120805,120805. Dpto. Junin   Prov. Yauli   Dist. Morococha,-,-,-,-,-,-,1,-,-,-,1,-76.12332404,-11.54454068,-78.05208928,-5.88374694,SIERRA,SELVA,SIERRA-SELVA
1724,10310,10517,10517. Dpto. Amazonas   Prov. Luya   Dist. San Francisco Del Yeso,-,-,-,-,-,-,-,-,2,-,2,-77.85952398,-6.65901614,-78.05208928,-5.88374694,SIERRA,SELVA,SIERRA-SELVA
1725,10310,60413,60413. Dpto. Cajamarca   Prov. Chota   Dist. Paccha,-,-,-,-,-,-,-,-,1,-,1,-78.39795277,-6.5339377,-78.05208928,-5.88374694,SIERRA,SELVA,SIERRA-SELVA
1728,10310,60401,60401. Dpto. Cajamarca   Prov. Chota   Dist. Chota,-,-,-,-,-,1,-,-,2,-,3,-78.64262591,-6.56002952,-78.05208928,-5.88374694,SIERRA,SELVA,SIERRA-SELVA
1729,10310,60417,60417. Dpto. Cajamarca   Prov. Chota   Dist. Tacabamba,-,-,-,-,-,2,-,-,-,-,2,-78.55611135,-6.39870169,-78.05208928,-5.88374694,SIERRA,SELVA,SIERRA-SELVA
1730,10310,60301,60301. Dpto. Cajamarca   Prov. Celendin   Dist. Celendin,-,-,-,-,-,-,1,-,-,1,2,-78.1176114,-6.77519803,-78.05208928,-5.88374694,SIERRA,SELVA,SIERRA-SELVA
1731,10310,60101,60101. Dpto. Cajamarca   Prov. Cajamarca   Dist. Cajamarca,-,-,-,2,-,1,-,-,-,-,3,-78.56108812,-7.07751247,-78.05208928,-5.88374694,SIERRA,SELVA,SIERRA-SELVA
1732,10310,10306,10306. Dpto. Amazonas   Prov. Bongara   Dist. Florida,-,-,-,-,-,1,-,-,1,-,2,-77.95920163,-5.8236045,-78.05208928,-5.88374694,SIERRA,SELVA,SIERRA-SELVA
1733,10310,10514,10514. Dpto. Amazonas   Prov. Luya   Dist. Pisuquia,-,-,-,-,-,1,-,-,1,-,2,-78.08625897,-6.47473052,-78.05208928,-5.88374694,SIERRA,SELVA,SIERRA-SELVA
1734,10310,210701,210701. Dpto. Puno   Prov. Lampa   Dist. Lampa,-,-,-,-,-,-,-,-,1,-,1,-70.41093204,-15.3559574,-78.05208928,-5.88374694,SIERRA,SELVA,SIERRA-SELVA
1736,10310,10503,10503. Dpto. Amazonas   Prov. Luya   Dist. Cocabamba,-,-,-,-,-,-,-,-,1,-,1,-78.01556217,-6.62720664,-78.05208928,-5.88374694,SIERRA,SELVA,SIERRA-SELVA
1740,10310,120114,120114. Dpto. Junin   Prov. Huancayo   Dist. El Tambo,-,-,-,-,-,-,-,-,1,-,1,-75.16108881,-11.97195525,-78.05208928,-5.88374694,SIERRA,SELVA,SIERRA-SELVA
1742,10310,210102,210102. Dpto. Puno   Prov. Puno   Dist. Acora,-,-,-,-,-,-,-,-,1,-,1,-69.90845428,-16.28732684,-78.05208928,-5.88374694,SIERRA,SELVA,SIERRA-SELVA
